session_id,user_id,city,hour,day_of_week,meal_time,user_segment,user_frequency,user_order_count,user_avg_order_value,restaurant_id,restaurant_type,cuisine_type,restaurant_rating,cart_items,cart_size,cart_value,has_main,has_side,has_drink,has_dessert,true_addon,addon_price,addon_category
8533,4321,Mumbai,13,0,lunch,occasional,regular,10,548.3,643,independent,Chinese,4.2,"Dal Makhani,Coke,Biryani",3,510,1,0,1,0,Naan,40,Bread
8534,3413,Mumbai,17,6,dinner,occasional,regular,8,548.02,631,independent,Mixed,3.6,"Dal Makhani,Chicken Wings",2,360,1,0,0,0,Naan,40,Bread
8535,4789,Bangalore,12,0,lunch,budget,power,19,261.81,550,independent,Mixed,4.2,"Rasgulla,Gulab Jamun,Salad,Dal Makhani",4,420,1,0,0,1,Salan,70,Side
8536,3137,Mumbai,16,4,dinner,budget,new,1,553.55,249,chain,Continental,4.4,"Biryani,Fresh Lime,Lassi,Salan",4,480,1,1,1,0,Mineral Water,20,Drink
8537,1239,Hyderabad,14,2,lunch,budget,regular,10,581.19,324,chain,Indian,3.6,"Biryani,Chicken Wings,Coke,Dal Makhani",4,690,1,0,1,0,Fresh Lime,60,Drink
8538,4398,Delhi,9,0,breakfast,premium,new,12,581.65,711,chain,Mixed,4.4,"Paneer Tikka,Lassi",2,290,1,0,1,0,Raita,60,Side
8539,1757,Hyderabad,10,1,breakfast,premium,regular,12,707.86,563,independent,Continental,4.4,"Chicken Fried Rice,Samosa",2,250,1,0,0,0,Spring Rolls,120,Starter
8540,234,Bangalore,17,2,dinner,occasional,power,3,776.18,421,independent,Chinese,4.1,"Chicken Fried Rice,Salad,Fresh Lime",3,360,1,0,1,0,Coke,50,Drink
8541,2537,Hyderabad,23,0,late_night,occasional,regular,29,375.86,54,chain,Continental,4.2,"Dal Makhani,Salan,Samosa",3,290,1,1,0,0,Ice Cream,90,Dessert
8542,5418,Mumbai,22,0,late_night,occasional,regular,28,550.04,707,chain,Continental,4.0,"Dal Makhani,Samosa,Spring Rolls",3,340,1,0,0,0,Ice Cream,90,Dessert
8543,5365,Bangalore,12,1,lunch,occasional,new,22,638.74,691,independent,Indian,4.0,"Gulab Jamun,Paneer Tikka,Raita,Hakka Noodles",4,550,1,1,0,1,Coke,50,Drink
8544,5910,Hyderabad,16,1,dinner,premium,power,12,732.38,452,independent,Chinese,4.0,Raita,1,60,0,1,0,0,Mineral Water,20,Drink
8545,1553,Bangalore,13,1,lunch,premium,power,14,426.04,68,independent,Chinese,4.0,Biryani,1,280,1,0,0,0,Salan,70,Side
8546,853,Bangalore,8,1,breakfast,budget,power,14,355.39,435,independent,Mixed,4.5,"Chicken Fried Rice,Samosa,Butter Chicken,Roti",4,600,1,0,0,0,Spring Rolls,120,Starter
8547,3902,Kolkata,14,6,lunch,budget,power,14,898.97,655,chain,Continental,4.8,Butter Chicken,1,320,1,0,0,0,Biryani,280,Main
8548,236,Mumbai,16,0,dinner,occasional,new,9,568.85,287,independent,Indian,4.4,"Dal Makhani,Brownie,Hakka Noodles",3,470,1,0,0,1,Chicken Wings,180,Starter
8549,3951,Bangalore,15,6,dinner,occasional,regular,21,823.57,131,chain,Chinese,4.0,Spring Rolls,1,120,0,0,0,0,Ice Cream,90,Dessert
8550,2093,Bangalore,14,6,lunch,budget,regular,8,553.96,137,independent,Chinese,4.7,"Paneer Tikka,Gulab Jamun,Coke,Rasgulla",4,420,1,0,1,1,Naan,40,Bread
8551,695,Hyderabad,21,1,late_night,budget,power,12,561.77,749,independent,Chinese,4.2,Biryani,1,280,1,0,0,0,Mineral Water,20,Drink
8552,173,Delhi,21,2,late_night,budget,new,19,263.72,320,chain,Continental,4.5,"Biryani,Roti,Salad",3,400,1,0,0,0,Gulab Jamun,80,Dessert
8553,970,Delhi,23,5,late_night,premium,regular,24,512.9,171,independent,Continental,3.6,"Paneer Tikka,Biryani",2,500,1,0,0,0,Papad,25,Side
8554,5446,Hyderabad,20,3,late_night,premium,regular,22,847.29,16,chain,Continental,4.0,Chicken Fried Rice,1,210,1,0,0,0,Ice Cream,90,Dessert
8555,4254,Mumbai,21,0,late_night,occasional,power,2,417.49,728,chain,Chinese,3.9,"Biryani,Paneer Tikka,Papad",3,525,1,1,0,0,Salan,70,Side
8556,2964,Hyderabad,18,0,dinner,premium,power,27,813.86,562,chain,Mixed,4.6,Paneer Tikka,1,220,1,0,0,0,Raita,60,Side
8557,1287,Mumbai,21,1,late_night,budget,new,21,991.49,333,chain,Continental,4.2,"Biryani,Gulab Jamun,Ice Cream",3,450,1,0,0,1,Raita,60,Side
8558,990,Delhi,12,2,lunch,occasional,new,6,813.2,350,independent,Continental,4.3,"Chicken Fried Rice,Dal Makhani,Papad",3,415,1,1,0,0,Ice Cream,90,Dessert
8559,4659,Mumbai,13,0,lunch,budget,regular,16,757.51,157,chain,Continental,4.3,"Lassi,Coke",2,120,0,0,1,0,Naan,40,Bread
8560,2446,Mumbai,9,5,breakfast,premium,regular,20,548.0,456,chain,Mixed,4.5,"Roti,Lassi,Rasgulla,Spring Rolls",4,290,0,0,1,1,Salad,90,Starter
8561,466,Hyderabad,22,4,late_night,budget,new,22,913.29,793,chain,Continental,4.4,"Raita,Brownie,Chicken Fried Rice",3,370,1,1,0,1,Gulab Jamun,80,Dessert
8562,665,Hyderabad,9,1,breakfast,premium,power,12,357.71,276,chain,Chinese,4.1,"Gulab Jamun,Chicken Wings,Lassi",3,330,0,0,1,1,Dal Makhani,180,Main
8563,5123,Mumbai,10,3,breakfast,budget,new,5,258.03,273,independent,Continental,4.0,"Biryani,Fresh Lime,Roti,Papad",4,395,1,1,1,0,Salan,70,Side
8564,2585,Kolkata,12,2,lunch,premium,power,22,613.62,578,independent,Continental,3.6,Hakka Noodles,1,190,1,0,0,0,Lassi,70,Drink
8565,1,Hyderabad,14,0,lunch,budget,new,16,271.83,664,chain,Mixed,4.7,"Spring Rolls,Naan,Fresh Lime",3,220,0,0,1,0,Lassi,70,Drink
8566,2661,Bangalore,16,5,dinner,budget,power,23,427.87,407,independent,Chinese,4.4,"Butter Chicken,Mineral Water,Naan",3,380,1,0,1,0,Raita,60,Side
8567,2432,Kolkata,10,2,breakfast,budget,regular,1,390.19,237,chain,Mixed,4.5,Dal Makhani,1,180,1,0,0,0,Papad,25,Side
8568,5676,Mumbai,14,0,lunch,budget,new,8,493.63,771,independent,Chinese,3.8,Butter Chicken,1,320,1,0,0,0,Samosa,40,Starter
8569,2373,Kolkata,23,4,late_night,premium,regular,28,640.93,701,independent,Mixed,4.8,Chicken Fried Rice,1,210,1,0,0,0,Coke,50,Drink
8570,1964,Delhi,15,6,dinner,premium,power,13,565.79,43,independent,Continental,3.6,"Chicken Fried Rice,Salan",2,280,1,1,0,0,Ice Cream,90,Dessert
8571,5787,Bangalore,17,0,dinner,occasional,regular,5,355.75,467,chain,Mixed,4.3,Hakka Noodles,1,190,1,0,0,0,Spring Rolls,120,Starter
8572,2474,Hyderabad,11,2,lunch,budget,power,12,943.3,568,chain,Mixed,4.1,Raita,1,60,0,1,0,0,Fresh Lime,60,Drink
8573,4403,Delhi,11,6,lunch,occasional,regular,2,360.0,705,independent,Chinese,4.4,"Biryani,Coke,Fresh Lime",3,390,1,0,1,0,Salad,90,Starter
8574,4908,Bangalore,20,2,late_night,premium,power,11,892.7,42,independent,Indian,4.0,"Biryani,Butter Chicken",2,600,1,0,0,0,Hakka Noodles,190,Main
8575,1961,Delhi,22,0,late_night,premium,power,3,239.59,339,chain,Chinese,4.7,"Chicken Fried Rice,Biryani,Gulab Jamun",3,570,1,0,0,1,Naan,40,Bread
8576,3794,Hyderabad,13,4,lunch,premium,regular,19,521.32,215,chain,Indian,4.2,"Butter Chicken,Paneer Tikka",2,540,1,0,0,0,Roti,30,Bread
8577,1475,Bangalore,20,0,late_night,premium,power,13,213.37,689,chain,Indian,3.6,"Hakka Noodles,Fresh Lime,Samosa,Papad",4,315,1,1,1,0,Rasgulla,70,Dessert
8578,5044,Bangalore,14,5,lunch,premium,new,28,652.81,621,chain,Indian,3.8,"Hakka Noodles,Papad,Mineral Water,Raita",4,295,1,1,1,0,Coke,50,Drink
8579,5472,Kolkata,12,6,lunch,premium,regular,22,462.45,532,chain,Continental,4.1,"Chicken Fried Rice,Gulab Jamun,Dal Makhani",3,470,1,0,0,1,Ice Cream,90,Dessert
8580,902,Hyderabad,14,4,lunch,budget,power,26,984.98,774,independent,Chinese,4.2,"Hakka Noodles,Salan",2,260,1,1,0,0,Coke,50,Drink
8581,951,Delhi,19,2,dinner,budget,new,7,396.75,444,independent,Mixed,4.4,Biryani,1,280,1,0,0,0,Butter Chicken,320,Main
8582,4506,Mumbai,17,1,dinner,premium,regular,2,261.3,732,independent,Mixed,4.7,"Biryani,Papad,Samosa",3,345,1,1,0,0,Gulab Jamun,80,Dessert
8583,4126,Mumbai,20,3,late_night,budget,power,25,352.65,130,independent,Chinese,4.6,"Dal Makhani,Coke,Brownie",3,330,1,0,1,1,Papad,25,Side
8584,5472,Kolkata,20,5,late_night,budget,regular,26,348.07,617,independent,Continental,3.6,"Butter Chicken,Naan",2,360,1,0,0,0,Raita,60,Side
8585,42,Kolkata,14,3,lunch,occasional,new,14,417.17,318,independent,Indian,4.5,"Dal Makhani,Naan,Salan",3,290,1,1,0,0,Papad,25,Side
8586,1741,Hyderabad,23,0,late_night,premium,regular,9,860.01,683,chain,Mixed,4.0,"Hakka Noodles,Raita,Salad,Brownie",4,440,1,1,0,1,Coke,50,Drink
8587,2346,Bangalore,10,4,breakfast,occasional,regular,4,765.08,88,independent,Mixed,3.9,"Paneer Tikka,Biryani",2,500,1,0,0,0,Raita,60,Side
8588,4813,Hyderabad,23,3,late_night,premium,new,4,644.23,439,chain,Mixed,3.6,"Butter Chicken,Dal Makhani,Hakka Noodles",3,690,1,0,0,0,Raita,60,Side
8589,5200,Mumbai,9,2,breakfast,occasional,power,9,598.28,766,independent,Mixed,3.6,"Chicken Fried Rice,Chicken Wings,Raita,Butter Chicken",4,770,1,1,0,0,Biryani,280,Main
8590,2214,Hyderabad,11,5,lunch,occasional,new,22,398.16,717,chain,Indian,4.0,"Chicken Fried Rice,Hakka Noodles,Spring Rolls,Ice Cream",4,610,1,0,0,1,Mineral Water,20,Drink
8591,5430,Delhi,13,3,lunch,occasional,new,28,870.63,280,chain,Continental,3.7,"Paneer Tikka,Naan,Ice Cream",3,350,1,0,0,1,Raita,60,Side
8592,5409,Mumbai,18,0,dinner,budget,power,26,870.66,229,chain,Continental,4.6,"Paneer Tikka,Chicken Wings,Salan,Butter Chicken",4,790,1,1,0,0,Raita,60,Side
8593,1520,Bangalore,15,5,dinner,budget,power,14,621.78,468,chain,Indian,4.2,Fresh Lime,1,60,0,0,1,0,Lassi,70,Drink
8594,3028,Delhi,23,0,late_night,occasional,power,24,820.95,594,independent,Mixed,4.2,Biryani,1,280,1,0,0,0,Salan,70,Side
8595,718,Bangalore,18,0,dinner,budget,new,2,683.2,403,chain,Chinese,3.7,"Dal Makhani,Coke,Paneer Tikka,Brownie",4,550,1,0,1,1,Roti,30,Bread
8596,1834,Mumbai,11,0,lunch,premium,regular,5,986.72,72,independent,Mixed,4.7,"Dal Makhani,Lassi,Butter Chicken",3,570,1,0,1,0,Papad,25,Side
8597,4514,Delhi,22,0,late_night,budget,regular,17,287.75,314,chain,Chinese,4.2,"Dal Makhani,Lassi,Butter Chicken,Naan",4,610,1,0,1,0,Gulab Jamun,80,Dessert
8598,3717,Mumbai,19,6,dinner,budget,regular,24,665.52,88,chain,Chinese,4.8,"Butter Chicken,Brownie,Chicken Wings",3,600,1,0,0,1,Naan,40,Bread
8599,5201,Bangalore,20,3,late_night,budget,power,18,393.85,133,independent,Indian,4.1,"Paneer Tikka,Rasgulla,Roti,Raita",4,380,1,1,0,1,Coke,50,Drink
8600,5458,Mumbai,19,4,dinner,budget,regular,10,805.39,745,chain,Chinese,4.1,"Chicken Fried Rice,Dal Makhani",2,390,1,0,0,0,Coke,50,Drink
8601,385,Mumbai,12,0,lunch,budget,regular,4,277.9,619,independent,Mixed,4.2,"Butter Chicken,Papad,Raita",3,405,1,1,0,0,Naan,40,Bread
8602,5948,Kolkata,17,3,dinner,occasional,power,29,734.63,404,chain,Chinese,4.6,Salan,1,70,0,1,0,0,Lassi,70,Drink
8603,4254,Mumbai,19,1,dinner,budget,power,23,324.59,423,chain,Indian,4.2,"Chicken Fried Rice,Fresh Lime,Spring Rolls,Rasgulla",4,460,1,0,1,1,Ice Cream,90,Dessert
8604,1079,Bangalore,18,2,dinner,premium,new,7,717.98,370,chain,Indian,4.2,"Butter Chicken,Biryani,Gulab Jamun",3,680,1,0,0,1,Mineral Water,20,Drink
8605,3872,Kolkata,13,4,lunch,budget,power,11,373.15,268,independent,Indian,4.1,"Paneer Tikka,Rasgulla,Ice Cream",3,380,1,0,0,1,Coke,50,Drink
8606,3023,Delhi,9,6,breakfast,occasional,power,10,837.26,407,independent,Mixed,3.7,"Dal Makhani,Rasgulla,Mineral Water,Chicken Fried Rice",4,480,1,0,1,1,Naan,40,Bread
8607,4567,Bangalore,11,6,lunch,occasional,power,15,811.75,642,independent,Indian,4.0,"Hakka Noodles,Lassi,Biryani,Chicken Wings",4,720,1,0,1,0,Paneer Tikka,220,Main
8608,5921,Delhi,12,1,lunch,occasional,new,15,631.65,268,independent,Continental,4.5,"Hakka Noodles,Mineral Water,Chicken Wings",3,390,1,0,1,0,Samosa,40,Starter
8609,456,Mumbai,19,1,dinner,occasional,power,10,403.02,749,chain,Chinese,4.3,Hakka Noodles,1,190,1,0,0,0,Spring Rolls,120,Starter
8610,4237,Kolkata,23,1,late_night,budget,power,12,275.28,504,independent,Mixed,4.0,"Dal Makhani,Lassi",2,250,1,0,1,0,Papad,25,Side
8611,4783,Delhi,16,0,dinner,occasional,regular,16,770.68,702,independent,Mixed,4.2,"Chicken Fried Rice,Roti",2,240,1,0,0,0,Biryani,280,Main
8612,5827,Bangalore,18,5,dinner,budget,regular,10,492.2,162,chain,Indian,4.5,Butter Chicken,1,320,1,0,0,0,Naan,40,Bread
8613,5494,Bangalore,22,0,late_night,budget,regular,28,352.3,441,chain,Continental,4.7,"Butter Chicken,Coke,Naan",3,410,1,0,1,0,Roti,30,Bread
8614,1747,Mumbai,19,1,dinner,budget,regular,23,875.44,429,independent,Continental,3.5,"Hakka Noodles,Chicken Fried Rice,Ice Cream,Chicken Wings",4,670,1,0,0,1,Roti,30,Bread
8615,4985,Delhi,20,4,late_night,budget,new,23,455.83,678,independent,Continental,3.9,"Butter Chicken,Brownie,Raita",3,480,1,1,0,1,Roti,30,Bread
8616,1628,Hyderabad,12,1,lunch,premium,power,3,792.2,795,chain,Mixed,4.6,Dal Makhani,1,180,1,0,0,0,Coke,50,Drink
8617,854,Mumbai,20,2,late_night,budget,power,11,526.32,447,independent,Chinese,3.5,Dal Makhani,1,180,1,0,0,0,Naan,40,Bread
8618,3827,Kolkata,12,5,lunch,premium,new,10,970.58,125,chain,Mixed,4.5,"Chicken Fried Rice,Rasgulla,Spring Rolls,Dal Makhani",4,580,1,0,0,1,Coke,50,Drink
8619,1400,Delhi,23,1,late_night,budget,new,15,830.06,27,independent,Indian,3.6,"Chicken Fried Rice,Papad,Butter Chicken,Raita",4,615,1,1,0,0,Spring Rolls,120,Starter
8620,4504,Mumbai,9,0,breakfast,premium,power,1,296.66,732,chain,Chinese,3.7,Butter Chicken,1,320,1,0,0,0,Lassi,70,Drink
8621,1360,Hyderabad,8,1,breakfast,occasional,new,13,496.09,690,independent,Indian,4.5,"Paneer Tikka,Roti",2,250,1,0,0,0,Raita,60,Side
8622,4451,Bangalore,15,4,dinner,occasional,new,6,479.46,28,independent,Chinese,4.1,Paneer Tikka,1,220,1,0,0,0,Naan,40,Bread
8623,2544,Hyderabad,13,1,lunch,budget,new,22,268.95,160,independent,Indian,4.3,"Paneer Tikka,Naan,Raita",3,320,1,1,0,0,Rasgulla,70,Dessert
8624,2095,Bangalore,13,6,lunch,occasional,power,10,839.68,489,independent,Continental,4.6,"Paneer Tikka,Salan,Samosa",3,330,1,1,0,0,Coke,50,Drink
8625,2832,Bangalore,22,2,late_night,budget,new,24,820.35,243,chain,Mixed,3.8,"Chicken Fried Rice,Paneer Tikka,Naan,Dal Makhani",4,650,1,0,0,0,Gulab Jamun,80,Dessert
8626,2542,Bangalore,13,0,lunch,budget,power,2,603.31,9,independent,Indian,4.3,"Dal Makhani,Brownie",2,280,1,0,0,1,Spring Rolls,120,Starter
8627,5236,Hyderabad,21,5,late_night,occasional,power,14,218.77,318,chain,Indian,4.2,Butter Chicken,1,320,1,0,0,0,Roti,30,Bread
8628,4581,Hyderabad,18,0,dinner,occasional,regular,1,223.62,748,independent,Chinese,4.2,"Salad,Biryani",2,370,1,0,0,0,Gulab Jamun,80,Dessert
8629,3021,Bangalore,17,5,dinner,occasional,regular,10,453.7,767,independent,Mixed,4.2,"Butter Chicken,Papad",2,345,1,1,0,0,Raita,60,Side
8630,4887,Hyderabad,15,1,dinner,premium,new,2,984.99,70,independent,Mixed,4.1,"Paneer Tikka,Ice Cream,Dal Makhani",3,490,1,0,0,1,Naan,40,Bread
8631,3054,Delhi,9,4,breakfast,occasional,regular,18,438.06,523,chain,Mixed,3.6,"Dal Makhani,Brownie",2,280,1,0,0,1,Naan,40,Bread
8632,4099,Kolkata,9,0,breakfast,budget,regular,19,430.87,35,independent,Continental,4.6,"Biryani,Paneer Tikka,Spring Rolls,Samosa",4,660,1,0,0,0,Raita,60,Side
8633,5393,Kolkata,11,0,lunch,budget,power,21,887.17,196,independent,Chinese,4.5,Butter Chicken,1,320,1,0,0,0,Mineral Water,20,Drink
8634,3247,Kolkata,18,6,dinner,budget,new,13,557.53,85,independent,Chinese,3.5,"Butter Chicken,Spring Rolls,Lassi,Roti",4,540,1,0,1,0,Ice Cream,90,Dessert
8635,715,Hyderabad,19,1,dinner,budget,regular,18,831.4,127,independent,Mixed,4.0,Salad,1,90,0,0,0,0,Mineral Water,20,Drink
8636,3137,Kolkata,23,1,late_night,occasional,new,22,532.43,714,chain,Mixed,4.2,Dal Makhani,1,180,1,0,0,0,Spring Rolls,120,Starter
8637,323,Hyderabad,17,3,dinner,budget,new,3,502.07,683,independent,Continental,4.1,"Butter Chicken,Mineral Water",2,340,1,0,1,0,Roti,30,Bread
8638,3137,Hyderabad,12,1,lunch,occasional,regular,24,760.3,458,independent,Mixed,4.0,"Chicken Wings,Salan,Fresh Lime,Brownie",4,410,0,1,1,1,Samosa,40,Starter
8639,2682,Delhi,14,6,lunch,budget,regular,14,668.27,549,chain,Mixed,3.6,"Biryani,Hakka Noodles,Ice Cream,Roti",4,590,1,0,0,1,Salan,70,Side
8640,2844,Kolkata,16,6,dinner,occasional,new,20,418.55,33,independent,Mixed,3.9,"Paneer Tikka,Biryani",2,500,1,0,0,0,Raita,60,Side
8641,1581,Bangalore,8,4,breakfast,occasional,new,4,395.73,252,chain,Continental,4.7,Paneer Tikka,1,220,1,0,0,0,Coke,50,Drink
8642,3475,Hyderabad,22,0,late_night,premium,new,19,410.32,566,independent,Mixed,3.6,"Ice Cream,Coke",2,140,0,0,1,1,Gulab Jamun,80,Dessert
8643,2777,Kolkata,13,5,lunch,budget,regular,10,645.93,658,independent,Continental,3.8,"Brownie,Coke,Biryani",3,430,1,0,1,1,Raita,60,Side
8644,1843,Hyderabad,13,3,lunch,budget,power,1,473.87,221,independent,Mixed,4.7,"Butter Chicken,Naan,Samosa",3,400,1,0,0,0,Raita,60,Side
8645,1521,Hyderabad,22,4,late_night,budget,regular,19,553.56,280,chain,Continental,4.5,"Ice Cream,Mineral Water",2,110,0,0,1,1,Gulab Jamun,80,Dessert
8646,2769,Mumbai,16,5,dinner,occasional,new,7,657.82,635,independent,Mixed,4.7,Paneer Tikka,1,220,1,0,0,0,Naan,40,Bread
8647,2430,Kolkata,18,6,dinner,budget,regular,18,935.26,214,independent,Chinese,4.2,"Biryani,Butter Chicken,Paneer Tikka,Naan",4,860,1,0,0,0,Gulab Jamun,80,Dessert
8648,5942,Bangalore,18,3,dinner,premium,power,8,800.95,557,chain,Chinese,3.5,"Hakka Noodles,Dal Makhani,Chicken Fried Rice",3,580,1,0,0,0,Rasgulla,70,Dessert
8649,3953,Mumbai,15,5,dinner,premium,new,23,219.2,190,chain,Mixed,4.5,"Dal Makhani,Spring Rolls,Fresh Lime",3,360,1,0,1,0,Lassi,70,Drink
8650,550,Delhi,12,1,lunch,budget,power,8,497.76,219,chain,Mixed,4.0,"Gulab Jamun,Spring Rolls,Ice Cream,Roti",4,320,0,0,0,1,Fresh Lime,60,Drink
8651,109,Delhi,13,4,lunch,occasional,new,9,365.75,73,chain,Continental,3.9,"Biryani,Salan,Hakka Noodles,Salad",4,630,1,1,0,0,Gulab Jamun,80,Dessert
8652,4928,Delhi,13,6,lunch,occasional,regular,7,723.57,705,chain,Indian,3.6,"Spring Rolls,Salan,Salad",3,280,0,1,0,0,Roti,30,Bread
8653,129,Kolkata,11,6,lunch,occasional,new,11,624.49,712,chain,Chinese,3.9,"Raita,Paneer Tikka",2,280,1,1,0,0,Mineral Water,20,Drink
8654,5492,Delhi,16,4,dinner,premium,new,9,382.22,722,independent,Chinese,4.2,"Dal Makhani,Salad",2,270,1,0,0,0,Chicken Wings,180,Starter
8655,241,Bangalore,21,3,late_night,occasional,regular,13,739.19,762,independent,Chinese,4.1,"Salan,Hakka Noodles,Fresh Lime",3,320,1,1,1,0,Coke,50,Drink
8656,963,Hyderabad,20,2,late_night,occasional,regular,8,406.99,127,independent,Mixed,4.4,"Hakka Noodles,Naan,Samosa",3,270,1,0,0,0,Coke,50,Drink
8657,1348,Mumbai,17,1,dinner,budget,new,23,288.64,61,independent,Indian,4.2,"Hakka Noodles,Chicken Fried Rice,Rasgulla",3,470,1,0,0,1,Lassi,70,Drink
8658,504,Kolkata,15,3,dinner,budget,new,16,979.11,687,chain,Mixed,4.4,"Paneer Tikka,Chicken Wings,Spring Rolls",3,520,1,0,0,0,Lassi,70,Drink
8659,1422,Delhi,12,4,lunch,budget,regular,15,483.85,466,independent,Indian,3.8,Biryani,1,280,1,0,0,0,Raita,60,Side
8660,1657,Kolkata,14,0,lunch,budget,power,24,553.26,124,independent,Chinese,3.8,"Paneer Tikka,Rasgulla,Spring Rolls,Raita",4,470,1,1,0,1,Naan,40,Bread
8661,3532,Hyderabad,21,1,late_night,occasional,power,17,550.57,130,independent,Continental,3.9,"Hakka Noodles,Spring Rolls,Naan,Chicken Wings",4,530,1,0,0,0,Coke,50,Drink
8662,2529,Kolkata,10,6,breakfast,budget,new,12,741.62,334,independent,Chinese,4.1,"Dal Makhani,Salad,Paneer Tikka,Coke",4,540,1,0,1,0,Naan,40,Bread
8663,4818,Kolkata,13,1,lunch,occasional,new,29,947.55,693,chain,Chinese,4.2,Chicken Fried Rice,1,210,1,0,0,0,Coke,50,Drink
8664,3482,Bangalore,8,0,breakfast,premium,power,23,802.14,622,independent,Indian,3.8,"Chicken Fried Rice,Fresh Lime,Naan,Samosa",4,350,1,0,1,0,Spring Rolls,120,Starter
8665,1688,Bangalore,15,2,dinner,budget,new,15,672.96,219,independent,Continental,4.4,"Biryani,Naan",2,320,1,0,0,0,Raita,60,Side
8666,3516,Delhi,23,2,late_night,premium,regular,23,511.13,331,independent,Mixed,3.9,"Biryani,Samosa,Brownie,Naan",4,460,1,0,0,1,Spring Rolls,120,Starter
8667,3167,Kolkata,19,4,dinner,premium,new,7,455.06,144,chain,Chinese,4.2,"Biryani,Samosa,Chicken Wings",3,500,1,0,0,0,Salan,70,Side
8668,2436,Delhi,18,3,dinner,budget,new,12,315.57,271,independent,Mixed,3.6,"Coke,Lassi",2,120,0,0,1,0,Rasgulla,70,Dessert
8669,393,Kolkata,18,2,dinner,premium,new,18,247.85,749,chain,Continental,4.3,"Biryani,Mineral Water,Coke,Salad",4,440,1,0,1,0,Salan,70,Side
8670,4326,Mumbai,21,3,late_night,budget,new,12,680.22,103,chain,Mixed,3.8,"Dal Makhani,Mineral Water",2,200,1,0,1,0,Naan,40,Bread
8671,4220,Hyderabad,8,6,breakfast,premium,regular,23,960.07,312,chain,Indian,4.5,"Paneer Tikka,Ice Cream",2,310,1,0,0,1,Naan,40,Bread
8672,4120,Bangalore,21,5,late_night,budget,new,23,415.5,413,chain,Mixed,4.2,"Rasgulla,Salan,Brownie",3,240,0,1,0,1,Lassi,70,Drink
8673,5798,Bangalore,8,6,breakfast,occasional,regular,26,900.23,349,independent,Chinese,4.0,"Mineral Water,Brownie",2,120,0,0,1,1,Butter Chicken,320,Main
8674,122,Hyderabad,13,1,lunch,occasional,new,19,899.17,551,chain,Mixed,3.8,"Dal Makhani,Chicken Wings",2,360,1,0,0,0,Paneer Tikka,220,Main
8675,933,Delhi,11,6,lunch,occasional,regular,19,342.08,58,independent,Mixed,4.7,"Mineral Water,Papad",2,45,0,1,1,0,Chicken Wings,180,Starter
8676,5025,Delhi,14,1,lunch,occasional,new,27,891.8,794,independent,Continental,4.6,"Hakka Noodles,Rasgulla,Butter Chicken",3,580,1,0,0,1,Spring Rolls,120,Starter
8677,581,Hyderabad,22,2,late_night,premium,regular,28,311.06,128,independent,Continental,3.8,Hakka Noodles,1,190,1,0,0,0,Spring Rolls,120,Starter
8678,3233,Kolkata,22,2,late_night,budget,new,6,828.76,706,independent,Indian,3.8,"Dal Makhani,Chicken Wings,Fresh Lime",3,420,1,0,1,0,Mineral Water,20,Drink
8679,1261,Mumbai,13,4,lunch,occasional,power,18,393.45,484,chain,Indian,3.6,"Biryani,Papad",2,305,1,1,0,0,Rasgulla,70,Dessert
8680,419,Mumbai,10,5,breakfast,budget,new,11,833.7,548,chain,Chinese,4.1,Rasgulla,1,70,0,0,0,1,Mineral Water,20,Drink
8681,4202,Delhi,23,3,late_night,premium,power,26,482.93,381,chain,Indian,4.0,"Dal Makhani,Raita",2,240,1,1,0,0,Gulab Jamun,80,Dessert
8682,809,Bangalore,21,0,late_night,premium,new,29,344.7,502,chain,Indian,3.8,"Dal Makhani,Chicken Wings,Lassi,Hakka Noodles",4,620,1,0,1,0,Roti,30,Bread
8683,664,Bangalore,16,2,dinner,budget,new,16,866.36,768,chain,Indian,3.5,Paneer Tikka,1,220,1,0,0,0,Coke,50,Drink
8684,5127,Mumbai,10,1,breakfast,budget,regular,29,401.8,237,independent,Chinese,3.9,"Dal Makhani,Papad,Brownie,Salan",4,375,1,1,0,1,Raita,60,Side
8685,865,Kolkata,20,3,late_night,budget,new,22,230.5,599,independent,Mixed,3.9,"Hakka Noodles,Dal Makhani,Salan",3,440,1,1,0,0,Coke,50,Drink
8686,5108,Kolkata,15,2,dinner,occasional,new,9,243.81,142,chain,Mixed,4.1,"Samosa,Mineral Water,Papad",3,85,0,1,1,0,Salad,90,Starter
8687,4716,Hyderabad,12,2,lunch,budget,regular,20,429.81,535,independent,Mixed,4.4,"Dal Makhani,Butter Chicken",2,500,1,0,0,0,Coke,50,Drink
8688,2212,Mumbai,16,6,dinner,budget,new,27,355.18,211,chain,Continental,3.7,"Dal Makhani,Ice Cream,Coke,Lassi",4,390,1,0,1,1,Papad,25,Side
8689,1617,Delhi,13,4,lunch,premium,regular,16,875.28,254,independent,Continental,4.3,Paneer Tikka,1,220,1,0,0,0,Raita,60,Side
8690,1558,Mumbai,19,4,dinner,budget,new,23,955.89,167,independent,Mixed,4.3,"Dal Makhani,Fresh Lime,Salan",3,310,1,1,1,0,Naan,40,Bread
8691,660,Kolkata,13,5,lunch,budget,power,11,643.68,471,chain,Continental,4.3,"Paneer Tikka,Naan,Salad,Fresh Lime",4,410,1,0,1,0,Raita,60,Side
